trial_type,object,rt,Answer.time_in_minutes,workerid,label,slide_number_in_experiment,response
overinformativeness,cat,9710,34.442166666666665,2,cat_big_white,106,kedi
overinformativeness,chair,12186,34.442166666666665,2,chair_big_yellow,107,sandalye
overinformativeness,hat,10464,34.442166666666665,2,hat_big_orange,108,şapka
overinformativeness,tshirt,23364,34.442166666666665,2,tshirt_big_yellow,109,tişört
adjective_ordering,man,14468,34.442166666666665,2,man_old_bald,110,yaşlı adam
overinformativeness,balloon,9326,34.442166666666665,2,balloon_big_yellow,111,balon
overinformativeness,hat,10169,34.442166666666665,2,hat_big_pink,112,şapka
adjective_ordering,box,14886,34.442166666666665,2,box_closed_wood,113,tahta kutu
overinformativeness,glasses,9405,34.442166666666665,2,glasses_big_blue,114,gözlük
overinformativeness,umbrella,11676,34.442166666666665,2,umbrella_big_green,115,şemsiye
adjective_ordering,box,18122,34.442166666666665,2,box_open_wood,116,ahşap kutu
adjective_ordering,spoon,10475,34.442166666666665,2,spoon_wooden_clean,117,kaşık
overinformativeness,flower,14638,34.442166666666665,2,flower_big_yellow,118,çiçek
adjective_ordering,pencil,9649,34.442166666666665,2,pencil_short_blue,119,kalem
overinformativeness,tie,8979,34.442166666666665,2,tie_big_red,120,kravat
adjective_ordering,hair,8734,34.442166666666665,2,hair_curly_brown,121,saç
overinformativeness,lipstick,9934,34.442166666666665,2,lipstick_big_pink,122,ruj
bot_check,Zeynep,0,21.371383333333334,3,,1,Zeynep
overinformativeness,lock,41605,21.371383333333334,3,lock_big_gold,3,looc
overinformativeness,chair,11152,21.371383333333334,3,chair_big_blue,4,"
chair"
adjective_ordering,man,7367,21.371383333333334,3,man_old_bearded,5,oldman
overinformativeness,balloon,12793,21.371383333333334,3,balloon_big_pink,6,baloon
adjective_ordering,box,5760,21.371383333333334,3,box_open_cardboard,7,box
adjective_ordering,box,19668,21.371383333333334,3,box_closed_wood,8,playwoodbox
overinformativeness,toothbrush,25310,21.371383333333334,3,toothbrush_big_green,9,frees
overinformativeness,knife,6897,21.371383333333334,3,knife_big_blue,10,naif
overinformativeness,balloon,36889,21.371383333333334,3,balloon_big_yellow,11,baloon
overinformativeness,glasses,18478,21.371383333333334,3,glasses_big_red,12,eyeclass
overinformativeness,car,7165,21.371383333333334,3,car_big_blue,13,car
overinformativeness,umbrella,25550,21.371383333333334,3,umbrella_big_green,14,umpeerla
overinformativeness,dress,5200,21.371383333333334,3,dress_big_blue,15,dress
overinformativeness,shoe,19451,21.371383333333334,3,shoe_big_yellow,16,shoze
overinformativeness,skirt,5783,21.371383333333334,3,skirt_big_green,17,dress
overinformativeness,mirror,11073,21.371383333333334,3,mirror_big_black,18,mirrer
adjective_ordering,hair,5560,21.371383333333334,3,hair_straight_blond,19,hair
adjective_ordering,pencil,8799,21.371383333333334,3,pencil_short_black,20,pencil
overinformativeness,chair,5832,21.371383333333334,3,chair_big_yellow,21,chair
overinformativeness,hat,6131,21.371383333333334,3,hat_big_pink,22,cap
adjective_ordering,spoon,7723,21.371383333333334,3,spoon_wooden_dirty,23,spoon
adjective_ordering,pencil,7143,21.371383333333334,3,pencil_long_black,24,pencil
overinformativeness,book,5981,21.371383333333334,3,book_big_blue,25,book
overinformativeness,pot,12085,21.371383333333334,3,pot_big_green,26,hot box
overinformativeness,pants,10715,21.371383333333334,3,pants_big_pink,27,dress
overinformativeness,flower,9806,21.371383333333334,3,flower_big_yellow,28,flower
adjective_ordering,bottle,11401,21.371383333333334,3,bottle_glass_small,29,class
adjective_ordering,table,6988,21.371383333333334,3,table_metal_high,30,table
adjective_ordering,hair,5532,21.371383333333334,3,hair_curly_blonde,31,hair
overinformativeness,dress,5619,21.371383333333334,3,dress_big_green,32,dress
adjective_ordering,cup,7081,21.371383333333334,3,cup_full_metal,33,tea cup
overinformativeness,car,3888,21.371383333333334,3,car_big_green,34,car
overinformativeness,clock,21316,21.371383333333334,3,clock_big_yellow,35,clock
adjective_ordering,spoon,7618,21.371383333333334,3,spoon_metal_clean,36,spoon
overinformativeness,apple,5278,21.371383333333334,3,apple_big_green,37,apple
overinformativeness,glasses,8073,21.371383333333334,3,glasses_big_blue,38,optical
adjective_ordering,cup,6039,21.371383333333334,3,cup_empty_metal,39,cap
overinformativeness,knife,5435,21.371383333333334,3,knife_big_red,40,naif
overinformativeness,lipstick,11593,21.371383333333334,3,lipstick_big_red,41,liptik
adjective_ordering,spoon,6279,21.371383333333334,3,spoon_metal_dirty,42,spoon
adjective_ordering,table,6208,21.371383333333334,3,table_metal_low,43,table
adjective_ordering,pencil,6675,21.371383333333334,3,pencil_long_blue,44,pencil
overinformativeness,brush,16933,21.371383333333334,3,brush_big_red,45,fress
adjective_ordering,shorts,6647,21.371383333333334,3,shorts_wet_green,46,dress
adjective_ordering,shorts,5835,21.371383333333334,3,shorts_wrinkled_green,47,dress
adjective_ordering,shorts,14454,21.371383333333334,3,shorts_wet_red,48,drees
adjective_ordering,cup,6345,21.371383333333334,3,cup_empty_glass,49,calss
overinformativeness,pot,9440,21.371383333333334,3,pot_big_blue,50,hot box
overinformativeness,shoe,10359,21.371383333333334,3,shoe_big_pink,51,shoze
overinformativeness,socks,16247,21.371383333333334,3,socks_big_green,52,dress
overinformativeness,ball,11819,21.371383333333334,3,ball_big_yellow,53,ball
overinformativeness,binoculars,16583,21.371383333333334,3,binoculars_big_red,54,mirocok
adjective_ordering,table,14319,21.371383333333334,3,table_wood_low,55,palywood table
adjective_ordering,bottle,7669,21.371383333333334,3,bottle_plastic_small,56,water batel
overinformativeness,bag,6926,21.371383333333334,3,bag_big_blue,57,bag
overinformativeness,cat,4650,21.371383333333334,3,cat_big_black,58,cat
overinformativeness,socks,29070,21.371383333333334,3,socks_big_blue,59,shoze saks
adjective_ordering,woman,8180,21.371383333333334,3,woman_old_happy,60,oldwomen
overinformativeness,flower,7024,21.371383333333334,3,flower_big_pink,61,flower
adjective_ordering,table,8389,21.371383333333334,3,table_wood_high,62,woodtable
adjective_ordering,box,8562,21.371383333333334,3,box_open_wood,63,wood box
adjective_ordering,man,14245,21.371383333333334,3,man_young_bald,64,youngman
adjective_ordering,picture,6104,21.371383333333334,3,picture_colored_square,65,freme
overinformativeness,glove,11578,21.371383333333334,3,glove_big_green,66,handgloss
adjective_ordering,man,5852,21.371383333333334,3,man_old_bald,67,oldman
overinformativeness,key,7544,21.371383333333334,3,key_big_silver,68,key
overinformativeness,rosary,11102,21.371383333333334,3,rosary_big_yellow,69,chian
adjective_ordering,woman,13981,21.371383333333334,3,woman_young_happy,70,yonggirl
overinformativeness,clock,5312,21.371383333333334,3,clock_big_purple,71,clock
overinformativeness,rosary,6333,21.371383333333334,3,rosary_big_blue,72,chain
adjective_ordering,hair,5609,21.371383333333334,3,hair_curly_brown,73,hair
overinformativeness,brush,4741,21.371383333333334,3,brush_big_blue,74,fress
overinformativeness,lock,8115,21.371383333333334,3,lock_big_silver,75,look
adjective_ordering,earring,29199,21.371383333333334,3,earring_small_triangular,76,ring
adjective_ordering,earring,10914,21.371383333333334,3,earring_big_triangular,77,hearring
overinformativeness,tshirt,7473,21.371383333333334,3,tshirt_big_orange,78,t shirt
adjective_ordering,earring,9450,21.371383333333334,3,earring_big_round,79,round ring
overinformativeness,scissors,13260,21.371383333333334,3,scissors_big_blue,80,scro
overinformativeness,pepper,38250,21.371383333333334,3,pepper_big_green,81,chilli
overinformativeness,hat,7377,21.371383333333334,3,hat_big_orange,82,cap
overinformativeness,lipstick,8169,21.371383333333334,3,lipstick_big_pink,83,liptik
overinformativeness,lighter,9786,21.371383333333334,3,lighter_big_black,84,lighetr
overinformativeness,tshirt,6700,21.371383333333334,3,tshirt_big_yellow,85,t shirt
adjective_ordering,pencil,7107,21.371383333333334,3,pencil_short_blue,86,pencil
overinformativeness,key,7558,21.371383333333334,3,key_big_gold,87,key
adjective_ordering,man,7974,21.371383333333334,3,man_young_bearded,88,youngman
adjective_ordering,shorts,5378,21.371383333333334,3,shorts_wrinkled_red,89,dress
overinformativeness,apple,5166,21.371383333333334,3,apple_big_red,90,apple
adjective_ordering,bottle,5148,21.371383333333334,3,bottle_plastic_big,91,batle
adjective_ordering,box,6974,21.371383333333334,3,box_closed_cardboard,92,box
adjective_ordering,earring,8042,21.371383333333334,3,earring_small_round,93,hearring
overinformativeness,tie,9496,21.371383333333334,3,tie_big_red,94,dai
overinformativeness,scissors,58522,21.371383333333334,3,scissors_big_green,95,hear naif
overinformativeness,pepper,12000,21.371383333333334,3,pepper_big_red,96,chilli
overinformativeness,toothbrush,5250,21.371383333333334,3,toothbrush_big_purple,97,fress
adjective_ordering,shorts,4801,21.371383333333334,3,shorts_dry_green,98,dress
overinformativeness,button,7145,21.371383333333334,3,button_big_blue,99,botton
overinformativeness,cat,4280,21.371383333333334,3,cat_big_white,100,cat
adjective_ordering,hair,5348,21.371383333333334,3,hair_straight_brown,101,hair
adjective_ordering,shorts,5565,21.371383333333334,3,shorts_dry_red,102,dress
overinformativeness,lighter,7658,21.371383333333334,3,lighter_big_white,103,lighter
adjective_ordering,cup,7547,21.371383333333334,3,cup_full_glass,104,teacup
overinformativeness,button,7800,21.371383333333334,3,button_big_green,105,botton
overinformativeness,tie,4016,21.371383333333334,3,tie_big_blue,106,dai
overinformativeness,mirror,11201,21.371383333333334,3,mirror_big_white,107,face mirro
adjective_ordering,bottle,10098,21.371383333333334,3,bottle_glass_big,108,class bastele
adjective_ordering,spoon,5378,21.371383333333334,3,spoon_wooden_clean,109,spoon
overinformativeness,ball,19321,21.371383333333334,3,ball_big_purple,110,ball
adjective_ordering,picture,6000,21.371383333333334,3,picture_bw_square,111,freme
overinformativeness,binoculars,15434,21.371383333333334,3,binoculars_big_blue,112,mirocoop
adjective_ordering,woman,9030,21.371383333333334,3,woman_young_sad,113,lady
overinformativeness,bag,6071,21.371383333333334,3,bag_big_red,114,bag
overinformativeness,book,5602,21.371383333333334,3,book_big_red,115,book
overinformativeness,skirt,6960,21.371383333333334,3,skirt_big_blue,116,dress
overinformativeness,umbrella,7335,21.371383333333334,3,umbrella_big_blue,117,umpeerla
overinformativeness,glove,7104,21.371383333333334,3,glove_big_orange,118,hand glose
overinformativeness,pants,16563,21.371383333333334,3,pants_big_green,119,dress
adjective_ordering,picture,5817,21.371383333333334,3,picture_bw_rectangular,120,freme
adjective_ordering,woman,6419,21.371383333333334,3,woman_old_sad,121,oldman
adjective_ordering,picture,6476,21.371383333333334,3,picture_colored_rectangular,122,freme
bot_check,Melis,0,25.755266666666667,4,,1,Melis
overinformativeness,pepper,15899,25.755266666666667,4,pepper_big_green,3,GREEN PEPPER
adjective_ordering,pencil,2839,25.755266666666667,4,pencil_short_blue,4,"
PENCIL"
overinformativeness,chair,1896,25.755266666666667,4,chair_big_blue,5,"
CHAIR"
overinformativeness,glasses,12168,25.755266666666667,4,glasses_big_blue,6,"
GLASS"
overinformativeness,umbrella,3439,25.755266666666667,4,umbrella_big_blue,7,"
UMPERLLA"
overinformativeness,toothbrush,4920,25.755266666666667,4,toothbrush_big_green,8,"
TOOTH BRUSH"
overinformativeness,rosary,8298,25.755266666666667,4,rosary_big_yellow,9,"
PAASI"
overinformativeness,scissors,50534,25.755266666666667,4,scissors_big_green,10,"
SCISSORS"
overinformativeness,knife,3168,25.755266666666667,4,knife_big_red,11,"
KNIFE"
adjective_ordering,woman,3079,25.755266666666667,4,woman_old_sad,12,"
WOMAN"
overinformativeness,lipstick,6321,25.755266666666667,4,lipstick_big_pink,13,"
LIPSTICK BRUSH"
adjective_ordering,spoon,8775,25.755266666666667,4,spoon_metal_clean,14,"
KITCHEN TOOLS"
adjective_ordering,pencil,3384,25.755266666666667,4,pencil_short_black,15,"
PENCIL"
overinformativeness,tie,3528,25.755266666666667,4,tie_big_blue,16,"
DY"
overinformativeness,mirror,5560,25.755266666666667,4,mirror_big_black,17,"
LENCE"
adjective_ordering,hair,1847,25.755266666666667,4,hair_curly_brown,18,"
HAIR"
adjective_ordering,shorts,3111,25.755266666666667,4,shorts_wrinkled_red,19,"
DROSSOR"
adjective_ordering,cup,4881,25.755266666666667,4,cup_full_metal,20,"
TUMBLER"
adjective_ordering,man,4136,25.755266666666667,4,man_young_bearded,21,"
BOYU"
adjective_ordering,cup,5071,25.755266666666667,4,cup_empty_metal,22,"
TUMBLER"
overinformativeness,tie,2039,25.755266666666667,4,tie_big_red,23,"
DY"
overinformativeness,pepper,4262,25.755266666666667,4,pepper_big_red,24,"
RED PEPPER"
overinformativeness,glasses,2608,25.755266666666667,4,glasses_big_red,25,"
GLASS"
adjective_ordering,earring,2840,25.755266666666667,4,earring_big_triangular,26,"
JEWEL"
overinformativeness,key,5441,25.755266666666667,4,key_big_gold,27,"
KEY"
adjective_ordering,pencil,2240,25.755266666666667,4,pencil_long_black,28,"
PENCIL"
overinformativeness,key,3008,25.755266666666667,4,key_big_silver,29,"
KEY"
overinformativeness,car,53713,25.755266666666667,4,car_big_green,30,"
CAR"
overinformativeness,dress,3263,25.755266666666667,4,dress_big_blue,31,"
CURTAZ"
adjective_ordering,bottle,3864,25.755266666666667,4,bottle_glass_big,32,"
WATER BOTTLE"
overinformativeness,balloon,5748,25.755266666666667,4,balloon_big_yellow,33,"
BALOON"
adjective_ordering,earring,2396,25.755266666666667,4,earring_big_round,34,"
JEWEL"
overinformativeness,lighter,3216,25.755266666666667,4,lighter_big_white,35,"
LIGHTER"
adjective_ordering,table,2576,25.755266666666667,4,table_metal_high,36,"
TABLE"
overinformativeness,pants,3323,25.755266666666667,4,pants_big_green,37,"
PANT"
adjective_ordering,woman,2492,25.755266666666667,4,woman_young_sad,38,"
WOMAN\"
overinformativeness,lipstick,5480,25.755266666666667,4,lipstick_big_red,39,"
LIPSTICK BRUSH"
adjective_ordering,man,2880,25.755266666666667,4,man_young_bald,40,"
MAN"
adjective_ordering,bottle,3568,25.755266666666667,4,bottle_plastic_big,41,"
WATER BOTTLE"
overinformativeness,knife,3023,25.755266666666667,4,knife_big_blue,42,"
KNIFE"
overinformativeness,ball,3224,25.755266666666667,4,ball_big_purple,43,"
BALL"
overinformativeness,cat,2328,25.755266666666667,4,cat_big_black,44,"
CAT"
overinformativeness,button,4944,25.755266666666667,4,button_big_green,45,"
PLASTIC"
adjective_ordering,woman,3152,25.755266666666667,4,woman_young_happy,46,"
WOMAN"
adjective_ordering,table,1839,25.755266666666667,4,table_wood_high,47,"
CHAIR"
overinformativeness,flower,2456,25.755266666666667,4,flower_big_yellow,48,"
FLOWER"
adjective_ordering,box,3399,25.755266666666667,4,box_open_cardboard,49,"
BOX"
adjective_ordering,man,2062,25.755266666666667,4,man_old_bearded,50,"
MAN"
overinformativeness,glove,3153,25.755266666666667,4,glove_big_green,51,"
GLOVES"
adjective_ordering,picture,4008,25.755266666666667,4,picture_bw_square,52,"
PHOTO"
adjective_ordering,pencil,2248,25.755266666666667,4,pencil_long_blue,53,"
PENCI'"
overinformativeness,lock,5799,25.755266666666667,4,lock_big_silver,54,"
LOCK"
overinformativeness,glove,2945,25.755266666666667,4,glove_big_orange,55,"
GLOVES"
overinformativeness,apple,2774,25.755266666666667,4,apple_big_red,56,"
APPL;E"
overinformativeness,ball,1705,25.755266666666667,4,ball_big_yellow,57,"
BALL"
overinformativeness,book,2350,25.755266666666667,4,book_big_red,58,"
BOOK"
overinformativeness,dress,3024,25.755266666666667,4,dress_big_green,59,"
CURTAZ"
adjective_ordering,hair,4280,25.755266666666667,4,hair_straight_blond,60,"
HAIR"
overinformativeness,pot,6656,25.755266666666667,4,pot_big_green,61,"
BAIN"
adjective_ordering,spoon,6391,25.755266666666667,4,spoon_metal_dirty,62,"
CHICKEN TOOLS"
adjective_ordering,box,1617,25.755266666666667,4,box_closed_wood,63,"
BOX"
adjective_ordering,shorts,3792,25.755266666666667,4,shorts_wet_red,64,"
DROSSOR"
adjective_ordering,box,1536,25.755266666666667,4,box_open_wood,65,"
BOX"
adjective_ordering,bottle,2265,25.755266666666667,4,bottle_glass_small,66,"
BOTTLE"
adjective_ordering,hair,2344,25.755266666666667,4,hair_curly_blonde,67,"
HAIOR"
overinformativeness,tshirt,9392,25.755266666666667,4,tshirt_big_orange,68,"
T SHIRT"
adjective_ordering,earring,2767,25.755266666666667,4,earring_small_triangular,69,"
JEWEL"
overinformativeness,shoe,2881,25.755266666666667,4,shoe_big_yellow,70,"
SHOES"
overinformativeness,flower,3828,25.755266666666667,4,flower_big_pink,71,"
FLOWER"
adjective_ordering,picture,2131,25.755266666666667,4,picture_bw_rectangular,72,"
PHOTO"
overinformativeness,car,1593,25.755266666666667,4,car_big_blue,73,"
CAR"
overinformativeness,cat,1759,25.755266666666667,4,cat_big_white,74,"
CAT"
overinformativeness,hat,2096,25.755266666666667,4,hat_big_pink,75,"
CAP"
adjective_ordering,shorts,2376,25.755266666666667,4,shorts_wet_green,76,"
DROSSOR"
adjective_ordering,picture,2305,25.755266666666667,4,picture_colored_square,77,"
PHOTO"
overinformativeness,shoe,2071,25.755266666666667,4,shoe_big_pink,78,"
SHOE"
overinformativeness,rosary,12310,25.755266666666667,4,rosary_big_blue,79,PLASTIC CHAIN
overinformativeness,bag,1457,25.755266666666667,4,bag_big_red,80,"
BA"
adjective_ordering,shorts,2576,25.755266666666667,4,shorts_dry_green,81,"
DROSSOR"
overinformativeness,button,2816,25.755266666666667,4,button_big_blue,82,"
PLASTIC"
adjective_ordering,shorts,2318,25.755266666666667,4,shorts_wrinkled_green,83,"
DROSSOR"
overinformativeness,apple,2033,25.755266666666667,4,apple_big_green,84,"
APPLE"
overinformativeness,pants,2172,25.755266666666667,4,pants_big_pink,85,"
PANT"
overinformativeness,lighter,2270,25.755266666666667,4,lighter_big_black,86,"
LIGHTER"
adjective_ordering,man,1768,25.755266666666667,4,man_old_bald,87,"
MAN"
overinformativeness,pot,5127,25.755266666666667,4,pot_big_blue,88,"
BASIN"
overinformativeness,brush,8839,25.755266666666667,4,brush_big_blue,89,PAINTING BRUSH
adjective_ordering,hair,5776,25.755266666666667,4,hair_straight_brown,90,"
HAIR"
overinformativeness,book,2383,25.755266666666667,4,book_big_blue,91,"
BOOK"
overinformativeness,skirt,7024,25.755266666666667,4,skirt_big_green,92,"
CURTHAZ"
overinformativeness,balloon,4248,25.755266666666667,4,balloon_big_pink,93,"
BALOON"
adjective_ordering,cup,7312,25.755266666666667,4,cup_empty_glass,94,GLASS
adjective_ordering,bottle,3711,25.755266666666667,4,bottle_plastic_small,95,"
WATER BOTTLE"
overinformativeness,lock,2363,25.755266666666667,4,lock_big_gold,96,"
LOCK"
adjective_ordering,shorts,2829,25.755266666666667,4,shorts_dry_red,97,"
DROSSOR"
overinformativeness,binoculars,4728,25.755266666666667,4,binoculars_big_blue,98,"
TELESCOPE"
adjective_ordering,woman,3401,25.755266666666667,4,woman_old_happy,99,"
WOMAN"
overinformativeness,scissors,2367,25.755266666666667,4,scissors_big_blue,100,"
SCISSOR"
adjective_ordering,earring,2296,25.755266666666667,4,earring_small_round,101,"
JEWEL"
adjective_ordering,table,1672,25.755266666666667,4,table_wood_low,102,"
CHAIR"
adjective_ordering,cup,4047,25.755266666666667,4,cup_full_glass,103,"
GLASS"
overinformativeness,umbrella,3448,25.755266666666667,4,umbrella_big_green,104,"
UMPERLLA"
overinformativeness,hat,1993,25.755266666666667,4,hat_big_orange,105,"
CAP"
overinformativeness,chair,1551,25.755266666666667,4,chair_big_yellow,106,"
CHAIR"
overinformativeness,tshirt,5359,25.755266666666667,4,tshirt_big_yellow,107,"
T SHIRT"
overinformativeness,skirt,8856,25.755266666666667,4,skirt_big_blue,108,"
CHRTAZ"
overinformativeness,toothbrush,5248,25.755266666666667,4,toothbrush_big_purple,109,"
TOOTH BRUSH"
overinformativeness,clock,2872,25.755266666666667,4,clock_big_yellow,110,"
LOCK"
overinformativeness,socks,3456,25.755266666666667,4,socks_big_blue,111,"
SHOCKS"
overinformativeness,clock,3000,25.755266666666667,4,clock_big_purple,112,"
CLOCK"
overinformativeness,socks,3480,25.755266666666667,4,socks_big_green,113,"
SHOCK"
adjective_ordering,table,2312,25.755266666666667,4,table_metal_low,114,"
CHAIR"
adjective_ordering,spoon,8257,25.755266666666667,4,spoon_wooden_dirty,115,"
TEASPOON"
overinformativeness,brush,4648,25.755266666666667,4,brush_big_red,116,"
PAINTING BRUSH"
overinformativeness,binoculars,4424,25.755266666666667,4,binoculars_big_red,117,"
TELESCOPE"
adjective_ordering,box,2943,25.755266666666667,4,box_closed_cardboard,118,"
BOX"
overinformativeness,bag,2426,25.755266666666667,4,bag_big_blue,119,"
BAG"
adjective_ordering,spoon,927992,25.755266666666667,4,spoon_wooden_clean,120,"
TEASPOON"
adjective_ordering,picture,3423,25.755266666666667,4,picture_colored_rectangular,121,"
PHOTO"
overinformativeness,mirror,9567,25.755266666666667,4,mirror_big_white,122,"
LENCE"
bot_check,Selin,0,38.4416,5,,1,seline
bot_check,Selin,0,38.4416,5,,1,selin
overinformativeness,dress,147319,38.4416,5,dress_big_green,3,Español
adjective_ordering,bottle,47163,38.4416,5,bottle_plastic_small,4,şişe
adjective_ordering,pencil,19273,38.4416,5,pencil_long_blue,5,"
kalem"
overinformativeness,scissors,27039,38.4416,5,scissors_big_green,6,makasla kesmek
overinformativeness,lock,10359,38.4416,5,lock_big_gold,7,kilit
overinformativeness,tie,16841,38.4416,5,tie_big_blue,8,kravat
adjective_ordering,hair,9311,38.4416,5,hair_straight_brown,9,sac
overinformativeness,lock,10656,38.4416,5,lock_big_silver,10,kilit
overinformativeness,tshirt,11589,38.4416,5,tshirt_big_yellow,11,tisort
overinformativeness,apple,13776,38.4416,5,apple_big_green,12,yesil elma
overinformativeness,key,15563,38.4416,5,key_big_silver,13,anahtar
overinformativeness,brush,24414,38.4416,5,brush_big_red,14,boya fircasi
adjective_ordering,spoon,15520,38.4416,5,spoon_wooden_clean,15,kasik
overinformativeness,rosary,20359,38.4416,5,rosary_big_blue,16,boncuk
overinformativeness,glasses,32999,38.4416,5,glasses_big_blue,17,gozluk
overinformativeness,shoe,15822,38.4416,5,shoe_big_yellow,18,ayakkabi 
adjective_ordering,box,8698,38.4416,5,box_closed_cardboard,19,kutu
overinformativeness,mirror,19919,38.4416,5,mirror_big_white,20,makyaj aynasi
adjective_ordering,hair,8464,38.4416,5,hair_straight_blond,21,sac
overinformativeness,glasses,16159,38.4416,5,glasses_big_red,22,gozluk
adjective_ordering,man,16178,38.4416,5,man_young_bald,23,gulen yuz
adjective_ordering,cup,10590,38.4416,5,cup_empty_glass,24,bardak
adjective_ordering,pencil,10041,38.4416,5,pencil_short_black,25,kalem
overinformativeness,toothbrush,18022,38.4416,5,toothbrush_big_green,26,dis fircasi
overinformativeness,socks,9446,38.4416,5,socks_big_blue,27,sok
adjective_ordering,box,9802,38.4416,5,box_open_cardboard,28,kutu
overinformativeness,socks,5727,38.4416,5,socks_big_green,29,sok
overinformativeness,glove,12401,38.4416,5,glove_big_orange,30,eldiven
adjective_ordering,box,11927,38.4416,5,box_open_wood,31,kutu
adjective_ordering,cup,30567,38.4416,5,cup_full_glass,32,tarik
overinformativeness,rosary,19927,38.4416,5,rosary_big_yellow,33,boncuk
adjective_ordering,table,9256,38.4416,5,table_wood_high,34,tablo
adjective_ordering,bottle,7896,38.4416,5,bottle_plastic_big,35,sise
overinformativeness,shoe,11903,38.4416,5,shoe_big_pink,36,ayakkabi
overinformativeness,dress,34064,38.4416,5,dress_big_blue,37,gunluk elbise
adjective_ordering,hair,10584,38.4416,5,hair_curly_blonde,38,sac
overinformativeness,lighter,11430,38.4416,5,lighter_big_white,39,cakmak
overinformativeness,toothbrush,13570,38.4416,5,toothbrush_big_purple,40,dis fircasi
adjective_ordering,box,7880,38.4416,5,box_closed_wood,41,kutu
adjective_ordering,shorts,30997,38.4416,5,shorts_wrinkled_red,42,pantalon
overinformativeness,tie,26369,38.4416,5,tie_big_red,43,kravat
overinformativeness,button,10399,38.4416,5,button_big_blue,44,buton
adjective_ordering,picture,21751,38.4416,5,picture_colored_rectangular,45,Musée d'Orsay
adjective_ordering,shorts,9294,38.4416,5,shorts_dry_red,46,pantolon
adjective_ordering,picture,27314,38.4416,5,picture_colored_square,47,Musée d'Orsay
adjective_ordering,table,8823,38.4416,5,table_wood_low,48,tablo
overinformativeness,skirt,25439,38.4416,5,skirt_big_blue,49,bir cizgi
adjective_ordering,earring,60856,38.4416,5,earring_small_triangular,50,"
Boyun kütlesi"
overinformativeness,bag,14958,38.4416,5,bag_big_red,51,sirt cantasi
overinformativeness,scissors,16416,38.4416,5,scissors_big_blue,52,makasla kesmek
adjective_ordering,shorts,9193,38.4416,5,shorts_dry_green,53,pantolon
adjective_ordering,woman,23534,38.4416,5,woman_young_sad,54,aglayan yuz
overinformativeness,pants,29264,38.4416,5,pants_big_pink,55,pijama
overinformativeness,tshirt,9992,38.4416,5,tshirt_big_orange,56,tisort
adjective_ordering,woman,18159,38.4416,5,woman_young_happy,57,gulen yuz
overinformativeness,clock,17015,38.4416,5,clock_big_purple,58,alarm saati
overinformativeness,flower,9815,38.4416,5,flower_big_yellow,59,cicek
overinformativeness,binoculars,28450,38.4416,5,binoculars_big_red,60,iki gozlu
overinformativeness,book,8182,38.4416,5,book_big_red,61,kitap
overinformativeness,glove,72662,38.4416,5,glove_big_green,62,eldiven
adjective_ordering,shorts,6528,38.4416,5,shorts_wet_red,63,pantolon
adjective_ordering,spoon,7720,38.4416,5,spoon_metal_clean,64,kasik
overinformativeness,car,22161,38.4416,5,car_big_green,65,ounucak araba
overinformativeness,ball,8735,38.4416,5,ball_big_yellow,66,top
overinformativeness,cat,7760,38.4416,5,cat_big_white,67,kedi
adjective_ordering,table,19055,38.4416,5,table_metal_low,68,celik tezgeh
overinformativeness,chair,13258,38.4416,5,chair_big_yellow,69,sandalye
overinformativeness,pepper,30918,38.4416,5,pepper_big_red,70,kirmizi dolmalik biber
overinformativeness,key,17278,38.4416,5,key_big_gold,71,anahtar
overinformativeness,book,9546,38.4416,5,book_big_blue,72,kitap
adjective_ordering,bottle,8319,38.4416,5,bottle_glass_small,73,sise
adjective_ordering,hair,14128,38.4416,5,hair_curly_brown,74,sac
adjective_ordering,man,31749,38.4416,5,man_old_bearded,75,yuz
adjective_ordering,pencil,8234,38.4416,5,pencil_short_blue,76,kalem
adjective_ordering,earring,49805,38.4416,5,earring_big_round,77,boyun kutlesi
overinformativeness,lipstick,17520,38.4416,5,lipstick_big_pink,78,dudak cubugu
overinformativeness,skirt,17888,38.4416,5,skirt_big_green,79,bir cizgi
adjective_ordering,shorts,8423,38.4416,5,shorts_wrinkled_green,80,pantolon
overinformativeness,cat,6034,38.4416,5,cat_big_black,81,kedi
overinformativeness,lighter,10470,38.4416,5,lighter_big_black,82,cakmak
overinformativeness,chair,10384,38.4416,5,chair_big_blue,83,sandalye
adjective_ordering,bottle,8424,38.4416,5,bottle_glass_big,84,sise
overinformativeness,button,8289,38.4416,5,button_big_green,85,buton
adjective_ordering,pencil,6853,38.4416,5,pencil_long_black,86,kalem
overinformativeness,mirror,10656,38.4416,5,mirror_big_black,87,yuz aynasi
overinformativeness,lipstick,12200,38.4416,5,lipstick_big_red,88,dudak cubugu
overinformativeness,balloon,8089,38.4416,5,balloon_big_yellow,89,balon
adjective_ordering,shorts,6081,38.4416,5,shorts_wet_green,90,pantolon
adjective_ordering,table,18645,38.4416,5,table_metal_high,91,celik tezgah
overinformativeness,balloon,6023,38.4416,5,balloon_big_pink,92,balon
overinformativeness,pepper,12280,38.4416,5,pepper_big_green,93,yesil biber
adjective_ordering,picture,27408,38.4416,5,picture_bw_rectangular,94,resim
overinformativeness,umbrella,15376,38.4416,5,umbrella_big_blue,95,semsiye
overinformativeness,flower,11888,38.4416,5,flower_big_pink,96,cicek
